primer	site	class	id	dist.count	hght.count	dist.mean	dist.variance	dist.standard_deviation	dist.min	dist.max	dist.median	dist.harmonic_mean	dist.geometric_mean	hght.mean	hght.variance	hght.standard_deviation	hght.min	hght.max	hght.median	hght.harmonic_mean	hght.geometric_mean	tree.calc_tree_length	tree.calc_redundancy	tree.calc_fiala_stemminess	tree.calc_fp_mean	tree.calc_es_mean	tree.calc_pe_mean	tree.calc_shapley_mean	tree.to_newick
NF118Sr2b	BelleairBlvd	mixed	80	3	5	0.020293333	0.000155808	0.012482313	0.00588	0.0275	0.0275	0.012356088	0.016444256	0.988830281	0.000579294	0.024068531	0.967626942	1.029909576	0.985045212	0.988373035	0.98859976	1.055848597	0.972075701	0.34301676	0.351949532	0.351949532	0.026441379	0.029407218	"((2205:0.008521,7886:0.008521):0.008898,9056:0.062283):0.967627;"
NF118Sr2b	BelleairBlvd	mixed	99	6	7	0.018383333	3.48E-05	0.005896113	0.00953	0.02733	0.01829	0.016579052	0.017520432	0.988659757	0.000337353	0.018367162	0.972589393	1.017551513	0.981168841	0.988370489	0.988514584	1.079381698	0.973539434	0.010041585	0.269845425	0.269845425	0.026290916	0.026698076	"(((600:0.017508,40206:0.035336):0.000407,20739:0.043741):0.001221,26411:0.008579):0.972589;"
NF118Sr2b	BelleairBlvd	mixed	284	6	7	0.039708333	0.00083719	0.02893424	0.01144	0.06807	0.039755	0.02194852	0.02958598	0.991384397	0.000304648	0.017454171	0.953253191	1.004872621	0.993448096	0.991113302	0.991250145	1.060309218	0.979896927	0.303341727	0.265077304	0.265077304	0.016749001	0.026764007	"((13948:0.008754,(35958:0.011559,8339:0.006488):0.000189):0.039871,22045:0.040195):0.953253;"
NF118Sr2b	BayfrontPark	post	2200	10	9	0.053882	0.000778686	0.027904943	0.00028	0.07768	0.07017	0.002658622	0.032230376	0.991934541	0.000256225	0.016007017	0.956274065	1.01080822	0.990810834	0.991700738	0.991818345	1.072589134	0.981852717	0.584855038	0.214517827	0.214517827	0.008005834	0.023263014	"((2333:0.000161,30353:0.000161):0.034376,(14690:0.019894,(6262:0.012624,3040:0.007189):0.015881):0.026029):0.956274;"
NF118Sr2b	BayfrontPark	post	3079	6	7	0.052728333	0.000820055	0.0286366	0.0152	0.08511	0.056135	0.036271562	0.044676995	0.980411929	0.001144088	0.033824369	0.913759801	1.018707902	0.986052518	0.979374489	0.979899484	1.137116499	0.9542945	0.375703045	0.284279125	0.284279125	0.0378426	0.055839174	"((24032:0.036770,(2680:0.032962,40453:0.000306):0.022369):0.049618,37897:0.081332):0.913760;"
NF118Sr2b	BayfrontPark	pre	953	10	9	0.133056	0.003283407	0.057301024	0.00319	0.17641	0.15481	0.026224706	0.096814153	0.935539285	0.011270041	0.106160451	0.75214813	1.087952318	0.936978095	0.924280983	0.930001556	1.580146436	0.854963391	0.477300745	0.316029287	0.316029287	0.094233329	0.165599661	"((10501:0.000424,37346:0.009228):0.184406,(3201:0.281375,(5378:0.134364,36942:0.045776):0.117996):0.054429):0.752148;"
NF118Sr2b	BayfrontPark	pre	1317	6	7	0.047716667	0.000535297	0.023136487	0.01133	0.07753	0.04936	0.032226935	0.040984195	0.983055228	0.00072471	0.026920437	0.94722608	1.021727213	0.97787077	0.982427783	0.982740744	1.118613405	0.960462198	0.230814406	0.279653351	0.279653351	0.036757181	0.042846831	"((31942:0.051824,(4607:0.014418,29863:0.006286):0.009009):0.015350,26524:0.074501):0.947226;"
NF118Sr2b	BayfrontPark	pre	2211	3	5	0.014873333	3.09E-06	0.001757451	0.01285	0.01602	0.01575	0.014725007	0.014800694	0.996963941	7.39E-05	0.008593759	0.988582987	1.007514644	0.996236717	0.996904746	0.996934332	1.015180296	0.992409852	0.289580514	0.338393432	0.338393432	0.006314526	0.00886577	"(17287:0.000167,(340:0.011278,40352:0.007499):0.007654):0.988583;"
NF118Sr2b	BayfrontPark	pre	2225	6	7	0.031711667	0.000170908	0.013073196	0.01629	0.05212	0.034205	0.027041262	0.029363148	0.992737273	0.000218776	0.014791085	0.980040262	1.019535619	0.988906092	0.992550376	0.992643491	1.050839088	0.983053637	0.089731635	0.262709772	0.262709772	0.015483249	0.017699706	"(7283:0.021067,((27168:0.010074,3676:0.030630):0.008692,22971:0.000163):0.000174):0.980040;"
NF118Sr2b	BayfrontPark	pre	2636	6	7	0.09644	0.002971179	0.05450852	0.01177	0.15819	0.090155	0.044946551	0.074632623	0.980179272	0.001794799	0.042365073	0.928921196	1.067343897	0.973241279	0.978679952	0.979418178	1.138745096	0.953751635	0.478053479	0.284686274	0.284686274	0.033833146	0.052455975	"((30363:0.013455,31790:0.107558):0.030865,(11148:0.010402,29804:0.003917):0.043627):0.928921;"
NF118Sr2b	BayfrontPark	pre	1014	3	5	0.0164	4.11E-05	0.006410983	0.00923	0.02158	0.01839	0.01435002	0.015415051	0.990520365	0.000343858	0.018543412	0.97608349	1.021075518	0.985273228	0.990247149	0.990383007	1.047398174	0.976300913	0.008090615	0.349132725	0.349132725	0.023626613	0.023771561	"((37672:0.044557,23641:0.008755):0.000435,17096:0.017568):0.976083;"
NF118Sr2b	BayfrontPark	mixed	73	3	5	0.030793333	8.30E-05	0.009112861	0.02038	0.03731	0.03469	0.028654135	0.029767652	0.979798683	0.000886155	0.029768351	0.934757831	1.005626807	0.996196806	0.979060618	0.979432045	1.101006587	0.949496707	0.286664333	0.367002196	0.367002196	0.045590335	0.055416252	"((13953:0.031961,27175:0.041391):0.029478,8766:0.063419):0.934758;"
NF118Sr2b	BayfrontPark	mixed	2220	3	5	0.111746667	0.008320351	0.09121596	0.00648	0.16747	0.16129	0.01801886	0.055937943	0.975651276	0.005156579	0.071809327	0.933686864	1.103590902	0.944737807	0.971795234	0.9736622	1.121743618	0.939128191	0.599505562	0.373914539	0.373914539	0.059058033	0.062685585	"(25242:0.169904,(15134:0.000168,299:0.007102):0.010883):0.933687;"
NF118Sr2b	RyanCt	post	59	6	7	0.081043333	0.002936152	0.054186272	0.01142	0.14756	0.07394	0.038935407	0.060717429	0.951986588	0.018302774	0.135287744	0.84030176	1.248918692	0.926437552	0.938508694	0.944782463	1.336093881	0.887968706	0.394693046	0.33402347	0.33402347	0.088197821	0.12394803	"((12571:0.037787,4245:0.000503):0.048349,(3087:0.000536,8691:0.313965):0.094652):0.840302;"
NF118Sr2b	RyanCt	post	68	10	9	0.396916	0.016677258	0.129140457	0.10474	0.55853	0.42592	0.319229809	0.366826031	0.838648709	0.114922823	0.339002689	0.382707025	1.340031271	0.777225398	0.704972112	0.772282632	2.452161622	0.636959595	0.273372697	0.490432324	0.490432324	0.271467366	0.413890919	"((26232:0.225650,((25067:0.008302,18882:0.245206):0.454858,1508:0.483660):0.209627):0.047633,7040:0.394518):0.382707;"
NF118Sr2b	RyanCt	post	43	6	7	0.067541667	0.000963723	0.03104389	0.0317	0.10893	0.061995	0.055715064	0.061427902	0.947601864	0.007287215	0.085365184	0.806738696	1.05867787	0.930845829	0.940779672	0.94422815	1.36678695	0.877737683	0.201143853	0.341696738	0.341696738	0.10898528	0.140012064	"((1758:0.025609,(22010:0.073355,5661:0.127832):0.035217):0.088890,35017:0.209145):0.806739;"
NF118Sr2b	RyanCt	post	105	3	5	0.092026667	0.0012485	0.03533412	0.05613	0.12677	0.09318	0.082336144	0.087198982	0.947639886	0.007272368	0.08527818	0.831335821	1.046755299	0.942008045	0.941376998	0.944526638	1.261800568	0.869099716	0.301431238	0.420600189	0.420600189	0.118312319	0.143488249	"((8010:0.035144,29228:0.139892):0.075528,21248:0.179901):0.831336;"
NF118Sr2b	RyanCt	post	112	3	5	0.079566667	0.003758735	0.061308523	0.00883	0.11738	0.11249	0.022960478	0.048852813	0.953192993	0.011565325	0.107542201	0.765297306	1.027609771	1.000667662	0.941943879	0.94783061	1.234035033	0.882982484	0.871582315	0.411345011	0.411345011	0.077789124	0.156245909	"(11609:0.198688,(6933:0.007737,4456:0.026942):0.235370):0.765297;"
NF118Sr2b	RyanCt	post	245	3	5	0.072633333	0.003925168	0.062651165	0.00029	0.10881	0.1088	0.000865387	0.015085692	0.97568218	0.006587276	0.081162037	0.939088193	1.120868813	0.939557218	0.970823279	0.97316401	1.121589101	0.93920545	0.325581395	0.373863034	0.373863034	0.060755465	0.060833636	"((31087:0.000235,35278:0.000251):0.000235,23929:0.181781):0.939088;"
NF118Sr2b	RyanCt	post	532	6	7	0.01528	1.18E-05	0.003428562	0.00895	0.01794	0.01627	0.014409612	0.014885395	0.995037763	4.38E-05	0.006616951	0.986648887	1.001512367	0.996552453	0.994999978	0.995018882	1.034735661	0.988421446	0.12814179	0.258683915	0.258683915	0.010753256	0.012021694	"(24571:0.013839,(8424:0.014620,(39577:0.004830,12493:0.009725):0.004830):0.000244):0.986649;"
NF118Sr2b	RyanCt	post	595	3	5	0.021013333	2.70E-05	0.005196165	0.01532	0.0255	0.02222	0.02006765	0.020551696	0.994094113	0.000138705	0.011777316	0.983053013	1.011304544	0.987565001	0.993983193	0.994038535	1.029529436	0.985235282	0.104005622	0.343176479	0.343176479	0.014037295	0.015492141	"((21412:0.013713,35391:0.023887):0.004365,12310:0.004512):0.983053;"
NF118Sr2b	RyanCt	post	633	6	7	0.019861667	3.52E-06	0.001876331	0.01807	0.02176	0.01986	0.019713992	0.019787687	0.993554176	6.85E-05	0.008275762	0.984716116	1.004145492	0.998420221	0.993495043	0.993524617	1.045120767	0.984959744	0.006315548	0.261280192	0.261280192	0.014979349	0.015101163	"(5466:0.013704,((3451:0.018942,34621:0.013674):0.000244,35589:0.013598):0.000244):0.984716;"
NF118Sr2b	RyanCt	post	809	6	7	0.02575	1.75E-05	0.004180187	0.02102	0.03041	0.02585	0.025177224	0.025463607	0.991541549	0.000128589	0.011339725	0.980109724	1.008179251	0.994159876	0.991430541	0.991486019	1.05920916	0.980263613	0.005953631	0.26480229	0.26480229	0.019659442	0.019774859	"((36599:0.018467,35909:0.027823):0.000246,(38444:0.013835,31019:0.018513):0.000215):0.980110;"
NF118Sr2b	RyanCt	post	840	6	7	0.066991667	0.000256444	0.016013858	0.04292	0.08674	0.07067	0.063386952	0.065250726	0.983774378	0.001821059	0.042673863	0.931642694	1.044919891	0.981109546	0.982201687	0.98298553	1.113579357	0.962140214	0.24233278	0.278394839	0.278394839	0.029109284	0.045484166	"((1873:0.023474,(12245:0.047778,35024:0.032153):0.039506):0.025993,14190:0.013033):0.931643;"
NF118Sr2b	RyanCt	post	855	3	5	0.01628	1.43E-05	0.003784931	0.01191	0.01852	0.01841	0.015602487	0.015953973	0.995036452	6.38E-05	0.007987109	0.987468774	1.006846801	0.996416008	0.994985327	0.995010862	1.024817742	0.987591129	0.008616047	0.341605914	0.341605914	0.012368086	0.012449656	"(18580:0.008947,(3623:0.009024,3383:0.019133):0.000245):0.987469;"
NF118Sr2b	RyanCt	post	863	3	5	0.01762	7.59E-06	0.002754415	0.01496	0.02046	0.01744	0.017335006	0.017476773	0.994615634	6.20E-05	0.007874721	0.984117901	1.003519758	0.997851436	0.994565647	0.994590658	1.026921831	0.986539084	0.166573816	0.342307277	0.342307277	0.012653854	0.014267977	"(21268:0.013734,(30481:0.009669,1202:0.014559):0.004842):0.984118;"
NF118Sr2b	RyanCt	post	868	6	7	0.01872	4.73E-05	0.006881093	0.00911	0.02798	0.017615	0.016378619	0.017578453	0.99464403	0.000130698	0.011432323	0.982134023	1.010940174	0.996212705	0.994531633	0.994587792	1.037491789	0.987502737	0.242911273	0.259372947	0.259372947	0.009812906	0.013839441	"((9240:0.009748,6864:0.014727):0.014079,(35114:0.000227,24684:0.014549):0.002027):0.982134;"
NF118Sr2b	RyanCt	post	883	6	7	0.026453333	2.89E-05	0.005379742	0.01805	0.03495	0.026425	0.025482043	0.025978888	0.99116079	0.00014986	0.012241714	0.979145636	1.007222731	0.993387641	0.991031531	0.991096103	1.061874467	0.979375178	0.004858843	0.265468617	0.265468617	0.020568741	0.020682208	"(((10889:0.014023,32485:0.026168):0.000219,11829:0.014007):0.000235,10129:0.028077):0.979146;"
NF118Sr2b	RyanCt	post	931	10	9	0.02912	4.15E-05	0.006438402	0.01801	0.03784	0.031305	0.027702791	0.028432449	0.990976887	0.000201359	0.014190111	0.975139245	1.011451645	0.9894341	0.990796835	0.990886765	1.081208018	0.979697996	0.108030388	0.216241604	0.216241604	0.017702295	0.021213755	"(26971:0.014090,((12474:0.023783,(38887:0.017809,26269:0.018755):0.017100):0.000236,14844:0.014074):0.000221):0.975139;"
NF118Sr2b	RyanCt	post	964	10	9	0.020456	1.19E-05	0.00344259	0.01499	0.02417	0.02109	0.019870929	0.020173554	0.993324334	6.91E-05	0.008312558	0.9823984	1.001968282	0.997128245	0.993262394	0.993293382	1.06008099	0.984979753	0.112125458	0.212016198	0.212016198	0.013561783	0.015536518	"(((3055:0.014456,16463:0.009728):0.004824,(2892:0.009680,22821:0.014520):0.004824):0.000226,38036:0.019425):0.982398;"
NF118Sr2b	RyanCt	post	988	3	5	0.020086667	8.17E-05	0.009036096	0.01229	0.02999	0.01798	0.017612997	0.018783334	0.9944707	0.00014518	0.012049059	0.979047373	1.01290385	0.993531945	0.994354413	0.994412473	1.027646499	0.98617675	0.418362518	0.342548833	0.342548833	0.01144679	0.016199709	"(8644:0.014517,(14942:0.019598,8833:0.000226):0.014259):0.979047;"
NF118Sr2b	RyanCt	post	1034	3	5	0.016193333	3.24E-06	0.001798787	0.01512	0.01827	0.01519	0.016068138	0.016129319	0.994767203	5.52E-05	0.007432067	0.98680458	1.001777034	0.996786216	0.994722717	0.994744971	1.026163984	0.986918008	0.009174312	0.342054661	0.342054661	0.013044183	0.013119801	"((2662:0.014746,697:0.009755):0.000227,7586:0.014632):0.986805;"
NF118Sr2b	RyanCt	post	515	10	9	0.03402	0.000133862	0.011569885	0.01792	0.04667	0.038885	0.029447438	0.031859482	0.988954685	0.000412448	0.02030882	0.970095127	1.025169478	0.984907339	0.988590989	0.988771667	1.099407834	0.975148042	0.059579352	0.219881567	0.219881567	0.022755039	0.025862541	"((17917:0.014570,21712:0.014587):0.000242,((30967:0.035443,20963:0.039779):0.010622,36175:0.009397):0.004674):0.970095;"
NF118Sr2b	RyanCt	post	510	3	5	0.013246667	4.86E-06	0.002203868	0.01079	0.01505	0.0139	0.012983302	0.013117697	0.995658993	4.27E-05	0.006537718	0.98901587	1.004217072	0.996682277	0.995624673	0.995641829	1.021705035	0.989147482	0.010519395	0.340568345	0.340568345	0.010808647	0.010896388	"((23660:0.009822,1739:0.014938):0.000263,31394:0.007666):0.989016;"
NF118Sr2b	RyanCt	post	1043	3	5	0.016533333	1.92E-05	0.004381978	0.01268	0.0213	0.01562	0.015803348	0.016158212	0.994601086	8.01E-05	0.008948916	0.986379889	1.006474329	0.992357453	0.994536849	0.994568938	1.026994568	0.986502716	0.009511731	0.342331523	0.342331523	0.013456342	0.013538226	"((27155:0.019849,35957:0.005732):0.000246,26529:0.014788):0.986380;"
NF118Sr2b	RyanCt	post	1050	10	9	0.022272	2.18E-05	0.004668437	0.01326	0.02845	0.02222	0.021238428	0.021782276	0.992804927	8.73E-05	0.009341012	0.980412929	1.005397935	0.995390894	0.992726714	0.992765835	1.064755659	0.983811085	0.13792468	0.212951132	0.212951132	0.014254329	0.016868546	"(3773:0.019998,((18175:0.013723,14920:0.007888):0.007921,(37927:0.019835,10677:0.009828):0.004889):0.000261):0.980413;"
NF118Sr2b	RyanCt	post	1088	3	5	0.017206667	9.11E-06	0.003018051	0.01381	0.01958	0.01823	0.016821947	0.017018881	0.994407144	7.17E-05	0.008465718	0.985903787	1.005687374	0.995828173	0.994349551	0.994378337	1.027964279	0.986017861	0.007099391	0.34265476	0.34265476	0.013944115	0.014020164	"(39375:0.009924,(3572:0.019555,16570:0.012353):0.000228):0.985904;"
NF118Sr2b	RyanCt	post	1114	10	9	0.018532	5.40E-06	0.002323909	0.01564	0.02158	0.01833	0.018269017	0.018400359	0.993546388	6.27E-05	0.007917352	0.98514778	1.004206497	0.996153518	0.993490293	0.993518343	1.058082507	0.985479373	0.006195459	0.211616501	0.211616501	0.014454308	0.014586945	"((((8224:0.014353,10344:0.010343):0.000221,37935:0.014259):0.000221,6886:0.014259):0.000221,27136:0.019059):0.985148;"
NF118Sr2b	RyanCt	post	1107	3	5	0.018226667	4.23E-09	6.51E-05	0.01816	0.01829	0.01823	0.018226512	0.018226589	0.994219935	6.27E-05	0.007916265	0.98543059	1.000153697	0.999788004	0.994169363	0.994194673	1.028900325	0.985549838	0.008192245	0.342966775	0.342966775	0.014410413	0.014489912	"((24427:0.014389,5044:0.014485):0.000238,24980:0.014357):0.985431;"
NF118Sr2b	RyanCt	post	1129	3	5	0.018206667	4.43E-09	6.66E-05	0.01813	0.01825	0.01824	0.018206504	0.018206585	0.994198732	6.31E-05	0.007944838	0.985385021	1.000095836	0.999824301	0.994147792	0.994173286	1.029006341	0.985496829	0.007662835	0.343002114	0.343002114	0.014465901	0.01454044	"(7010:0.014439,(23043:0.014471,25368:0.014487):0.000224):0.985385;"
NF118Sr2b	RyanCt	post	1159	6	7	0.08033	0.00016007	0.012651892	0.05658	0.09436	0.08276	0.078295996	0.079378911	0.977194853	0.000855208	0.029243936	0.93847143	1.009057363	0.995107906	0.976438245	0.976817569	1.159636028	0.946787991	0.080152023	0.289909007	0.289909007	0.050898748	0.05529115	"(((32771:0.039067,3350:0.040017):0.010190,33087:0.063206):0.007380,11234:0.061305):0.938471;"
NF118Sr2b	RyanCt	post	1168	6	7	0.017378333	2.26E-05	0.004754473	0.01195	0.02266	0.017425	0.016256956	0.016817475	0.9948423	6.99E-05	0.008362397	0.981718901	1.005284166	0.993658217	0.99478203	0.994812168	1.036103897	0.987965368	0.114870751	0.259025974	0.259025974	0.011226404	0.013596249	"((3204:0.014243,(951:0.004638,14228:0.014086):0.000219):0.009260,507:0.011939):0.981719;"
NF118Sr2b	RyanCt	post	1220	3	5	0.019706667	4.62E-05	0.00679542	0.01186	0.02364	0.02362	0.017756184	0.018778923	0.994744397	6.12E-05	0.007820534	0.982532299	1.000069062	0.99995067	0.994694919	0.994719706	1.026278013	0.986860993	0.330321852	0.342092671	0.342092671	0.011696108	0.014581905	"(22888:0.017537,(16492:0.008791,8713:0.008761):0.008657):0.982532;"
NF118Sr2b	RyanCt	post	1208	3	5	0.02326	5.24E-06	0.002288034	0.0216	0.02587	0.02231	0.023117101	0.023187286	0.993372516	1.00E-04	0.009998889	0.981003138	1.005717986	0.994944464	0.993291952	0.993332241	1.033137421	0.98343129	0.1271518	0.34437914	0.34437914	0.015759327	0.017378094	"(3935:0.013941,(11413:0.019859,16724:0.013478):0.004856):0.981003;"
NF118Sr2b	RyanCt	post	1313	6	7	0.01763	4.07E-05	0.006378517	0.00915	0.02708	0.0182	0.015540978	0.016601329	0.995291437	7.22E-05	0.008499791	0.98302109	1.00998627	0.996646234	0.995229337	0.995260367	1.032959942	0.989013353	0.259293227	0.258239986	0.258239986	0.009123444	0.012484713	"(((6705:0.000210,7710:0.013520):0.008913,14835:0.009093):0.004532,22894:0.013670):0.983021;"
NF118Sr2b	RyanCt	post	1340	3	5	0.034746667	5.06E-05	0.007116055	0.03043	0.04296	0.03085	0.033877372	0.03429313	0.990999246	0.000319819	0.01788349	0.969436873	1.017006901	0.985559357	0.990742536	0.990870644	1.04500377	0.977498115	0.264951156	0.34833459	0.34833459	0.019814804	0.025188966	"((28783:0.031448,27548:0.013281):0.016122,17910:0.014716):0.969437;"
NF118Sr2b	RyanCt	post	1350	3	5	0.012053333	2.24E-06	0.001495337	0.01054	0.01353	0.01209	0.011928454	0.011990986	0.996810955	4.28E-05	0.006543341	0.988619189	1.004488846	0.995435584	0.996776596	0.996793775	1.015945227	0.992027386	0.299667774	0.338648409	0.338648409	0.006836548	0.009108679	"(38521:0.004580,(22862:0.006877,5016:0.009053):0.006816):0.988619;"
NF118Sr2b	RyanCt	post	1355	15	11	0.024284	7.53E-05	0.008679002	0.00615	0.0391	0.02394	0.019933855	0.022455054	0.993668554	9.36E-05	0.009675138	0.978080239	1.01051259	0.995820235	0.993582972	0.993625753	1.069645908	0.986070818	0.270768625	0.178274318	0.178274318	0.010012231	0.015260945	"((39459:0.004640,12346:0.023198):0.009234,((2810:0.013752,27521:0.009158):0.004518,(39417:0.009113,4288:0.000212):0.013510):0.004230):0.978080;"
NF118Sr2b	RyanCt	post	1372	3	5	0.014006667	1.20E-05	0.003458386	0.01199	0.018	0.01203	0.013508408	0.013744189	0.996372017	7.57E-05	0.008701325	0.986423996	1.009052347	0.995436088	0.996311412	0.996341683	1.018139916	0.990930042	0.331666667	0.339379972	0.339379972	0.007567943	0.010571973	"(32098:0.004544,(35860:0.004544,4422:0.013616):0.009012):0.986424;"
NF118Sr2b	RyanCt	post	1377	10	9	0.024028	1.88E-05	0.004332756	0.01778	0.02727	0.02689	0.023216861	0.023638536	0.992785201	8.67E-05	0.009311784	0.979072366	1.001870206	0.997322684	0.992707242	0.992746275	1.064933188	0.983766703	0.064351037	0.212986638	0.212986638	0.015292924	0.017172164	"(13037:0.018265,(33301:0.018040,((10927:0.013402,17097:0.013372):0.000226,26455:0.013387):0.008960):0.000211):0.979072;"
NF118Sr2b	RyanCt	post	1406	6	7	0.021781667	2.02E-05	0.00449483	0.01516	0.02743	0.022785	0.020937214	0.021369828	0.993189929	8.46E-05	0.009200511	0.982510986	1.0059727	0.996302979	0.993116882	0.993153404	1.047670494	0.984109835	0.085215212	0.261917623	0.261917623	0.01509074	0.016289877	"((21767:0.014007,9697:0.009225):0.004567,(27815:0.013899,302:0.023232):0.000230):0.982511;"
NF118Sr2b	RyanCt	post	1467	3	5	0.042386667	0.000992408	0.031502512	0.00617	0.06344	0.05755	0.015367776	0.028242159	0.990555999	0.000913012	0.030216094	0.94502162	1.017450988	1.007758376	0.989804119	0.990182449	1.047220005	0.976389998	0.863495575	0.349073335	0.349073335	0.013153876	0.034066128	"((4778:0.009693,16411:0.000225):0.062737,14144:0.029544):0.945022;"
NF118Sr2b	RyanCt	post	1480	10	9	0.272496	0.010737588	0.103622333	0.05424	0.41075	0.29197	0.197508783	0.243901608	0.927735913	0.012981756	0.113937511	0.796140287	1.149473097	0.917521806	0.916179403	0.921810573	1.650376785	0.837405804	0.213495566	0.330075357	0.330075357	0.143349149	0.1708473	"((15203:0.020865,34235:0.052623):0.100517,((11190:0.316359,34325:0.096154):0.009403,13210:0.230745):0.027571):0.796140;"
NF118Sr2b	RyanCt	post	1590	6	7	0.23835	0.015696023	0.125283769	0.01591	0.35582	0.267395	0.073581423	0.171259838	0.946710784	0.01136269	0.106595921	0.773610171	1.038729804	1.015524294	0.935606138	0.941288116	1.373024515	0.875658495	0.552009973	0.343256129	0.343256129	0.073317343	0.149853586	"((6375:0.194238,38103:0.075620):0.064231,(35769:0.023206,17568:0.000206):0.241914):0.773610;"
NF118Sr2b	RyanCt	post	470	15	11	0.255392	0.013925316	0.118005576	0.03196	0.44272	0.22652	0.166509287	0.221039554	0.942866087	0.008744644	0.093512803	0.760849566	1.049837953	0.975156983	0.933868301	0.938460399	1.628473043	0.874305391	0.257320456	0.271412174	0.271412174	0.10277548	0.144603913	"(((4268:0.119143,27352:0.057286):0.002253,((23967:0.000190,22136:0.040271):0.118231,6399:0.128270):0.037575):0.092911,23867:0.271492):0.760850;"
NF118Sr2b	RyanCt	post	2438	10	9	0.133886	0.008528626	0.092350559	0.01588	0.25385	0.11325	0.059502025	0.09586753	0.947177713	0.016961463	0.130236182	0.80202581	1.26399903	0.925116946	0.933839798	0.940117607	1.475400584	0.881149854	0.16184423	0.295080117	0.295080117	0.110056728	0.134674955	"(26561:0.068621,(21770:0.391367,(5079:0.000293,(42:0.032607,5163:0.057397):0.000293):0.052192):0.070607):0.802026;"
NF118Sr2b	RyanCt	post	3245	3	5	0.048086667	0.000402972	0.020074153	0.02521	0.06276	0.05629	0.040891066	0.044657631	0.983930598	0.001182146	0.034382348	0.956926201	1.043011059	0.978229252	0.983004235	0.983461645	1.080347009	0.959826496	0.056802949	0.36011567	0.36011567	0.039206739	0.041140269	"((10984:0.016033,31:0.080284):0.005801,35966:0.021303):0.956926;"
NF118Sr2b	RyanCt	post	3252	10	9	0.0566	0.000830063	0.028810821	0.01455	0.09113	0.06497	0.039159064	0.048215362	0.987515601	0.00156969	0.039619311	0.931160448	1.030948942	1.000335315	0.986084387	0.986802865	1.112359587	0.971910103	0.373488591	0.222471917	0.222471917	0.017475077	0.036239828	"((2003:0.035160,16959:0.000226):0.011962,((15480:0.005529,14599:0.017926):0.012687,23494:0.028534):0.069175):0.931160;"
NF118Sr2b	RyanCt	post	264	6	7	0.102895	0.00392467	0.062647188	0.0149	0.19099	0.102945	0.051935602	0.079841796	0.961370333	0.007969005	0.089269282	0.890415703	1.153717222	0.919745305	0.955128279	0.958111591	1.270407669	0.90986411	0.050495335	0.317601917	0.317601917	0.087670208	0.094997991	"((27690:0.000296,(26267:0.233990,8563:0.026947):0.000277):0.029034,26958:0.089448):0.890416;"
NF118Sr2b	RyanCt	post	3323	6	7	0.010625	2.97E-05	0.00544843	0.00391	0.01744	0.010525	0.008000166	0.009307209	0.99691588	7.06E-05	0.008404689	0.98918074	1.013058782	0.994729862	0.996855637	0.996885677	1.021588838	0.992803721	0.088728574	0.255397209	0.255397209	0.006714744	0.008102024	"((18115:0.008102,(15534:0.018329,4554:0.000214):0.000229):0.005320,20827:0.000214):0.989181;"
NF118Sr2b	RyanCt	post	3309	15	11	0.079108667	0.003785985	0.061530362	0.00497	0.20539	0.0837	0.025334578	0.049855244	0.976387786	0.002279076	0.047739672	0.904579051	1.076416313	0.963308834	0.974355318	0.975356959	1.259734351	0.94805313	0.232734771	0.209955725	0.209955725	0.047779369	0.05919255	"(((24173:0.007534,29925:0.000218):0.012214,(17732:0.115978,(24122:0.000218,29245:0.014179):0.000406):0.009344):0.046516,26480:0.148548):0.904579;"
NF118Sr2b	RyanCt	post	3441	6	7	0.154488333	0.013722802	0.117144363	0.00028	0.23218	0.22799	0.001601156	0.041283651	0.968721152	0.007551109	0.086897116	0.787144582	1.038443214	0.965433024	0.961091915	0.965071597	1.218951936	0.927016021	0.975499836	0.304737984	0.304737984	0.003048259	0.107951838	"((35151:0.000259,25297:0.000259):0.178029,(24835:0.001961,16398:0.009714):0.241585):0.787145;"
NF118Sr2b	RyanCt	pre	14	10	9	0.020456	0.000126633	0.011253145	0.00044	0.04142	0.020815	0.003661476	0.01431633	0.98810551	0.000903237	0.030053895	0.952997245	1.054832266	0.973968001	0.987320546	0.987708496	1.107050413	0.973237397	0.121270456	0.221410083	0.221410083	0.02273063	0.030810634	"(30499:0.031183,(160:0.000482,((25733:0.061435,1363:0.020104):0.019879,2200:0.000450):0.000482):0.020039):0.952997;"
NF118Sr2b	RyanCt	pre	94	6	7	0.031863333	0.000318224	0.017838822	0.00899	0.05692	0.02876	0.022194833	0.02712523	0.983536742	0.002247991	0.047412982	0.914743041	1.049225016	0.979188145	0.981572001	0.982555077	1.115242805	0.961585732	0.475564041	0.278810701	0.278810701	0.024228074	0.050124941	"(4885:0.064445,((12376:0.030895,22164:0.000524):0.066647,31584:0.001048):0.036941):0.914743;"
NF118Sr2b	RyanCt	pre	1180	3	5	0.016346667	1.41E-05	0.003755667	0.01201	0.01852	0.01851	0.015683447	0.016027415	0.994792582	6.73E-05	0.008205503	0.986869639	1.006629075	0.996677476	0.994738578	0.994765556	1.026037091	0.986981455	0.011522634	0.342012364	0.342012364	0.012981274	0.013055817	"(22235:0.019759,(16231:0.009584,30721:0.009600):0.000224):0.986870;"
