
tree	pre	post	class	id	stat.count	stat.mean	stat.variance	stat.standard_deviation	stat.min	stat.max	stat.skewness	stat.kurtosis	stat.median	stat.harmonic_mean	stat.geometric_mean	stat.mode	newick
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	post	16867	6	0.0525350000000001	0.00027919451	0.0167091145785766	0.03459	0.0704800000000001	-1.66533453693773e-17	-3.07016800338899	0.0525350000000001	0.048069316971647	0.0502622560814013		(18977:0.057028,((7126:0.029294,20406:0.033908):0.014405,18891:0.001154):0.004537):0.959049;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	post	16886	6	0.027175	3.42618999999988e-06	0.00185099702863076	0.02425	0.0301	0	2.47989307891089	0.027175	0.0270691184504725	0.027122212198524		(13037:0.018274,(33301:0.018048,(26455:0.013393,17097:0.013604):0.008964):0.000211):0.979530;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	post	17223	6	0.0187600000000001	5.23728000000005e-06	0.002288510432574	0.01614	0.0213800000000001	6.66133814775094e-17	-1.91391285481556	0.0187600000000001	0.0185259428114412	0.0186429589167261		(((10344:0.010564,37935:0.014259):0.000221,6886:0.014259):0.000221,27136:0.019059):0.985188;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	post	17260	6	0.0239099999999999	1.02520400000001e-05	0.00320188069734025	0.0190499999999999	0.02877	-4.05925293378573e-17	1.21869027743391	0.0239099999999999	0.0235441126273666	0.0237285203940144		((18175:0.013724,14920:0.007889):0.007922,(37927:0.019837,10677:0.009829):0.004890):0.980774;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	post	17372	6	0.0227099999999999	2.57123999999999e-06	0.00160350865292333	0.0211999999999999	0.0242199999999999	0	-3.32593156544714	0.0227099999999999	0.0226156484946689	0.0226627753961664		(((3055:0.014445,16463:0.009721):0.004820,22821:0.019330):0.000226,38036:0.019411):0.981694;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	post	17414	6	0.0282149999999999	5.33953100000002e-05	0.00730720945368341	0.0180099999999999	0.0384199999999999	0	-0.712646685179678	0.0282149999999999	0.0265506080592366	0.0273929441513932		(26971:0.014127,((12474:0.023845,26269:0.035950):0.000237,14844:0.014111):0.000221):0.977707;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	post	17837	6	0.0417850000000001	0.000229304830000001	0.0151428144675949	0.01792	0.0656500000000001	-8.13151629364128e-18	2.3868960601275	0.0417850000000001	0.035956951948329	0.0391100097747944		(17917:0.014757,((30967:0.035310,20963:0.039629):0.010582,36175:0.009361):0.004657):0.966452;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	post	7179	6	0.407505	0.00390696890999997	0.0625057510154064	0.33518	0.47983	0	-2.71027640791687	0.407505	0.399481161085997	0.403481784394233		((27690:0.000296,(26267:0.233990,8563:0.026947):0.000277):0.029034,26958:0.089448):0.890416;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	pre	4752	6	0.15323	0.00017835236	0.0133548627847687	0.13375	0.17271	0	0.279902583428131	0.15323	0.152252351203127	0.152742324583718		(4885:0.064445,((12376:0.030895,22164:0.000524):0.066647,31584:0.001048):0.036941):0.914743;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	mixed	6808	6	0.0519649999999999	0.000572564909999999	0.023928328608576	0.02362	0.0803099999999999	1.66533453693773e-17	-2.46300243306486	0.0519649999999999	0.0421851645965083	0.0469865660301714		(((18115:0.007961,15534:0.018236):0.005227,20827:0.000210):0.011041,24246:0.086133):0.960970;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	mixed	7169	6	0.22024	0.000687561440000029	0.0262213927929092	0.19258	0.2479	4.86277684785819e-15	-2.88534924349106	0.22024	0.21763367684079	0.218934156359036		(12342:0.086953,((24721:0.015162,27637:0.001726):0.044548,32832:0.047756):0.089837):0.872449;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	mixed	8117	6	0.0374700000000001	0.000653966919999999	0.0255727769317296	0.000420000000000087	0.07452	0	0.0309097398754483	0.0374700000000001	0.00238842163650033	0.0192390783924141		(26960:0.000217,(31103:0.000217,(24153:0.067229,8234:0.031731):0.008061):0.000217):0.970958;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	mixed	8099	6	0.12981	0.000653966920000001	0.0255727769317296	0.09276	0.16686	0	0.030909739875411	0.12981	0.125445707263403	0.127651769569514		(26960:0.000217,(31103:0.000217,(24153:0.067229,8234:0.031731):0.008061):0.000217):0.970958;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	mixed	17019	6	0.0200799999999999	2.26888000000001e-06	0.00150628018641952	0.0185199999999999	0.0216399999999999	0	-3.19065312399814	0.0200799999999999	0.0199858182665949	0.0200328592254859		((85:0.013532,(12798:0.013876,18863:0.013562):0.000210):0.000225,17577:0.018117):0.984955;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	mixed	17070	6	0.0429899999999999	0.00011683332	0.010808946294621	0.0299299999999999	0.0560499999999999	0	-1.76997514978659	0.0429899999999999	0.0406589575122188	0.0418251693591377		(27210:0.013347,((27548:0.029941,17910:0.014985):0.013214,2733:0.025143):0.005699):0.968265;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	mixed	17189	6	0.13796	0.00193400912	0.0439773705444062	0.09452	0.1814	-1.66533453693773e-17	-3.19672953452773	0.13796	0.126227889174225	0.131976616628301		(((32771:0.040184,3350:0.041162):0.010481,33087:0.065013):0.072072,33355:0.013155):0.900827;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	mixed	17313	6	0.0699300000000001	0.000618440440000001	0.0248684627590851	0.0362600000000001	0.1036	-1.33226762955019e-16	-0.937266792115683	0.0699300000000001	0.0618173853159964	0.0659481430921752		(21510:0.010909,((4360:0.072447,11732:0.044154):0.011569,12071:0.034534):0.011553):0.945040;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	mixed	17361	6	0.0331949999999999	0.00036937211	0.0192190559081345	0.00932999999999984	0.0570599999999999	3.33066907387547e-17	-2.24026086311938	0.0331949999999999	0.0223400837835678	0.027727909575519		(29625:0.004524,((15059:0.057308,18276:0.004254):0.004958,34192:0.022723):0.000240):0.975139;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	mixed	17518	6	0.022575	4.17445100000002e-05	0.00646099914873854	0.01412	0.03103	3.33066907387547e-17	-1.30491289380448	0.022575	0.0209547757672165	0.0217704176221495		(39310:0.006835,((21412:0.018257,12310:0.004557):0.009397,31827:0.018078):0.000238):0.983191;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	mixed	17722	6	0.0176349999999999	1.39693900000003e-05	0.00373756471515883	0.0118899999999998	0.02338	-2.23128807097517e-17	1.58678668835198	0.0176349999999999	0.0169299879240619	0.0172904802020208		((27725:0.013757,23074:0.006971):0.003478,(18506:0.017465,34085:0.006649):0.001118):0.986492;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/RyanCt.lst	../data/bik/presence_lists/NF118Sr2b/post/RyanCt.lst	mixed	17491	6	0.0275699999999999	4.468948e-05	0.00668501907252328	0.02001	0.0351299999999999	0	-1.91413551961147	0.0275699999999999	0.0261861796079382	0.0268775819349963		(36302:0.009152,(18580:0.008983,(3623:0.009060,3383:0.019210):0.000246):0.012592):0.978832;
tree	pre	post	class	id	stat.count	stat.mean	stat.variance	stat.standard_deviation	stat.min	stat.max	stat.skewness	stat.kurtosis	stat.median	stat.harmonic_mean	stat.geometric_mean	stat.mode	newick
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	pre	4312	6	0.32983	0.00271272259999997	0.0520838036245431	0.26913	0.39053	-1.46445355841962e-15	-2.11833696749848	0.32983	0.322916009603745	0.326369855706635		((10519:0.391674,3247:0.363030):0.230896,(16768:0.511289,27180:0.069381):0.379852):0.360782;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	pre	4238	6	0.34741	0.00271272260000002	0.0520838036245436	0.28671	0.40811	-1.09599829212215e-15	-2.11833696749863	0.34741	0.340851582135478	0.344128111783074		((10519:0.391674,3247:0.363030):0.230896,(16768:0.511289,27180:0.069381):0.379852):0.360782;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	pre	4844	6	0.27046	5.49396000000035e-05	0.00741212520131733	0.25887	0.28205	3.38271077815477e-17	2.1216358311338	0.27046	0.270290523334182	0.270375298013509		(((495:0.016236,2688:0.056873):0.000438,1110:0.049709):0.007007,33389:0.024839):0.957611;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	pre	4890	6	0.068125	0.00037575995	0.0193845286246532	0.04727	0.08898	3.33066907387547e-17	-3.1114964659996	0.068125	0.0635029003422663	0.0657800323994862		((4235:0.053793,16659:0.037496):0.008835,(40461:0.046893,22173:0.160817):0.000968):0.920349;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	pre	10102	6	0.0354999999999999	9.08431199999995e-05	0.00953116572093884	0.02499	0.0460099999999999	-3.33066907387547e-17	-3.0234903639228	0.0354999999999999	0.0333528458794465	0.0344134847333874		(7419:0.023918,(27035:0.023183,(3810:0.041054,4553:0.005661):0.011630):0.005950):0.966268;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	pre	10100	6	0.0674799999999999	9.08431199999997e-05	0.00953116572093884	0.05697	0.0779899999999999	0	-3.02349036392281	0.0674799999999999	0.0663561251931892	0.0669162136496821		(7419:0.023918,(27035:0.023183,(3810:0.041054,4553:0.005661):0.011630):0.005950):0.966268;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	pre	13763	6	0.124525	0.000539082270000002	0.0232181452747631	0.08957	0.15948	6.66133814775094e-17	1.01776054080138	0.124525	0.120752755218897	0.122666503619707		(22992:0.071167,((15474:0.021719,40314:0.000270):0.103341,38527:0.060857):0.029151):0.887963;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	pre	15814	6	0.028905	2.37033899999997e-05	0.00486861273875832	0.02159	0.0362199999999999	1.87350135405495e-17	0.925787517286672	0.028905	0.0281969552892772	0.028555069664763		((38323:0.024839,(35857:0.016892,23679:0.024742):0.000208):0.000222,37566:0.012621):0.979956;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	pre	16179	6	0.0311550000000001	0.00020120699	0.014184744974796	0.0180600000000001	0.0442500000000001	-3.33066907387547e-17	-3.33241663044152	0.0311550000000001	0.0257727658948629	0.0283364787616511		(13874:0.012186,((21158:0.012186,19386:0.047170):0.000190,22599:0.012159):0.000190):0.978837;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	pre	16312	6	0.03456	2.96963199999998e-05	0.00544943299802831	0.0273	0.04182	1.47798440153224e-16	-1.29866109438599	0.03456	0.0338332891601641	0.0341974129158127		((11253:0.022895,3772:0.007746):0.004668,(6371:0.011809,18941:0.015754):0.003787):0.981221;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	pre	16365	6	0.06399	0.000324625159999999	0.0180173571868906	0.04233	0.08565	0	-2.00530167759149	0.06399	0.0596283642002726	0.0618052204379841		(30559:0.019772,((25632:0.007845,19898:0.038289):0.006960,8564:0.009602):0.026534):0.957742;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	pre	16460	6	0.0190499999999999	6.33443999999974e-06	0.00251683134119069	0.0162099999999999	0.0218899999999999	0	-2.06558595357443	0.0190499999999999	0.0187711369183336	0.0189104981789657		((22268:0.012487,(34512:0.016928,16916:0.009188):0.000195):0.000209,13807:0.012529):0.986963;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	pre	16118	6	0.0424350000000001	5.04809900000004e-05	0.00710499753694541	0.03469	0.0501800000000001	0	-2.37187827200251	0.0424350000000001	0.0414359186027762	0.0419344361446648		(32974:0.018303,(8784:0.015087,(30627:0.007294,24925:0.014739):0.007626):0.019164):0.967958;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	pre	16555	6	0.245995	0.00128759002999999	0.0358830047515531	0.19644	0.29555	-3.46389583683049e-15	-0.893840810147904	0.245995	0.241566547623569	0.243787583959449		((21328:0.042707,11803:0.035336):0.000209,(34152:0.065361,29130:0.011528):0.069699):0.926313;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	mixed	4757	6	0.091075	0.00149899931	0.0387169124543784	0.04828	0.13387	2.81025203108243e-17	-2.16508333194464	0.091075	0.0764565592290205	0.0836852494821313		(39951:0.034267,(3188:0.247075,(30080:0.024516,23217:0.022362):0.012219):0.120228):0.821665;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	mixed	4753	6	0.091375	0.00149899931	0.0387169124543784	0.04858	0.13417	1.97758476261356e-17	-2.16508333194464	0.091375	0.0768109851612999	0.0840134965742534		(39951:0.034267,(3188:0.247075,(30080:0.024516,23217:0.022362):0.012219):0.120228):0.821665;
../data/bik/trees/NF118Sr2b-midroot.db	../data/bik/presence_lists/NF118Sr2b/pre/ShellfishLab.lst	../data/bik/presence_lists/NF118Sr2b/post/ShellfishLab.lst	mixed	10738	6	0.1506	0.00166290920000001	0.04077878369937	0.1058	0.1954	-4.9960036108132e-17	-2.87426212201205	0.1506	0.141304755431017	0.145902480677819		(37579:0.034036,((25827:0.000263,1578:0.020927):0.010382,17717:0.000246):0.139511):0.876308;
