child	parent	length
26794	n1027	0.01602
31830	n1027	0.022
n1112	n1114	0.00028
n1111	n1112	0.00681
n1103	n1111	0.05764
n1052	n1103	0.00015
20999	n1052	0.03239
n1051	n1052	0.00015
22401	n1051	0.07357
n1048	n1051	0.03054
n1038	n1048	0.02285
n1037	n1038	0.00913
n1035	n1037	0.01779
1013	n1035	0.01893
n1034	n1035	0.01764
16236	n1034	0.00014
4087	n1034	0.01231
30066	n1037	0.0046
4624	n1038	0.01807
n1046	n1048	0.01443
18153	n1046	0.0291
33791	n1046	0.04024
n1102	n1103	0.01398
n1062	n1102	0.00935
n1061	n1062	0.00016
29973	n1061	0.00303
n1060	n1061	0.00015
n1056	n1060	0.00014
18210	n1056	0.01527
n1055	n1056	0.00015
n1054	n1055	0.04971
33835	n1054	0.01219
n1053	n1054	0.0247
23925	n1053	0.0117
30300	n1053	0.011
23781	n1055	0.00824
n1059	n1060	0.00519
24908	n1059	0.01578
n1058	n1059	0.00016
2236	n1058	0.00945
n1057	n1058	0.01034
23312	n1057	0.00014
34880	n1057	0.04935
20012	n1062	0.01539
n1101	n1102	0.00016
n1099	n1101	0.0066
n1084	n1099	0.03876
n1077	n1084	0.00259
n1064	n1077	0.00299
24752	n1064	0.01231
17451	n1064	0.0153
n1075	n1077	0.00524
n1067	n1075	0.00016
34692	n1067	0.00793
28366	n1067	0.0061
n1074	n1075	0.0294
30132	n1074	0.04596
1295	n1074	0.00991
n1082	n1084	0.00032
n1080	n1082	0.02296
38482	n1080	0.03422
3662	n1080	0.02498
n1081	n1082	0.00638
16581	n1081	0.00636
29637	n1081	0.00847
n1098	n1099	0.01369
n1086	n1098	0.02361
33426	n1086	0.00015
39451	n1086	0.04421
n1097	n1098	0.00561
n1087	n1097	0.00015
24974	n1087	0.00806
10447	n1087	0.03323
n1096	n1097	0.00845
n1094	n1096	0.00029
5272	n1094	0.00807
n1093	n1094	0.00015
14395	n1093	0.00434
n1092	n1093	0.01656
36537	n1092	0.03721
n1088	n1092	0.26887
8027	n1088	0.05566
38288	n1088	0.0324
8254	n1096	0.0221
n1100	n1101	0.01597
5038	n1100	0.00963
36878	n1100	0.01241
n1110	n1111	0.002
8511	n1110	0.00193
30084	n1110	0.01174
14205	n1112	0.00576
n1136	n1137	0.00015
n1134	n1136	0.00585
n1131	n1134	0.00214
n1119	n1131	0.00624
5990	n1119	0.00241
37698	n1119	0.01211
n1130	n1131	0.00014
n1124	n1130	0.00397
24834	n1124	0.00774
n1123	n1124	0.00015
n1122	n1123	0.00014
14819	n1122	0.0058
n1121	n1122	0.00588
40259	n1121	0.02602
12815	n1121	0.00587
1348	n1123	0.00581
n1129	n1130	0.00298
n1128	n1129	0.00015
38155	n1128	0.0142
n1127	n1128	0.00273
24502	n1127	0.00481
27640	n1127	0.06262
9865	n1129	0.01204
21607	n1134	0.02148
n1135	n1136	0.00219
22572	n1135	0.0327
30239	n1135	0.00743
15249	n1141	0.00723
14251	n1143	0.03996
18970	n1148	0.00728
15264	n1149	0.00485
n1155	n1156	0.00014
n1153	n1155	0.00015
10515	n1153	0.01707
n1152	n1153	0.00478
13617	n1152	0.00242
1545	n1152	0.00978
n1154	n1155	0.0024
13560	n1154	0.00242
26145	n1154	0.01958
n1172	n1174	0.00206
n1166	n1172	0.00679
n1164	n1166	0.00014
14805	n1164	0.02056
n1162	n1164	0.00718
28537	n1162	0.00278
5808	n1162	0.01555
27147	n1166	0.0074
n1171	n1172	0.00016
n1169	n1171	0.00268
40077	n1169	0.01082
n1168	n1169	0.00489
13703	n1168	0.0123
29412	n1168	0.00491
3952	n1171	0.01222
n1178	n1179	0.00968
8445	n1178	0.00734
n1177	n1178	0.00631
39879	n1177	0.00838
n1176	n1177	0.00732
32532	n1176	0.00629
28474	n1176	0.00585
15197	n1185	0.01739
31408	n1187	0.01708
n1193	n1194	0.00128
40160	n1193	0.02718
n1192	n1193	0.00136
6183	n1192	0.01234
n1189	n1192	0.024
6414	n1189	0.01357
n1188	n1189	0.00963
2844	n1188	0.00617
30151	n1188	0.00618
37484	n1197	0.01234
n12080	n12081	0.00213
n12074	n12080	0.00213
n11283	n12074	0.00015
n11279	n11283	0.05191
n11278	n11279	0.00015
n1198	n11278	0.0022
16306	n1198	0.01378
34615	n1198	0.00895
n11277	n11278	0.00014
n11257	n11277	0.00016
n11203	n11257	0.02606
n1230	n11203	0.00015
n1226	n1230	0.00011
6614	n1226	0.02197
n1225	n1226	0.0001
25272	n1225	0.01447
n1224	n1225	0.00043
n1223	n1224	0.00231
n1219	n1223	0.00039
25564	n1219	0.00726
n1218	n1219	0.0001
n1216	n1218	0.0001
n1214	n1216	0.00379
n1208	n1214	0.00637
n1206	n1208	0.00028
n1204	n1206	0.00482
6098	n1204	0.00727
21837	n1204	0.00727
22691	n1206	0.00983
38721	n1208	0.00967
n1213	n1214	0.00015
17277	n1213	0.01209
n1212	n1213	0.00061
13248	n1212	0.05018
33272	n1212	0.01188
n1215	n1216	0.00015
37862	n1215	0.00967
27236	n1215	0.00726
n1217	n1218	0.00226
13787	n1217	0.01227
27121	n1217	0.01472
n1222	n1223	0.00296
33559	n1222	0.00919
7341	n1222	0.0121
18740	n1224	0.0121
n1229	n1230	0.00509
37403	n1229	0.00727
4558	n1229	0.03881
n11202	n11203	0.01293
n11198	n11202	0.00059
n1432	n11198	0.00136
n1341	n1432	0.00566
n1267	n1341	0.01459
n1253	n1267	0.00584
10323	n1253	0.02022
n1252	n1253	0.00014
n1236	n1252	0.00375
31287	n1236	0.01717
n1235	n1236	0.00015
n1232	n1235	0.00288
39710	n1232	0.00978
5911	n1232	0.02946
23663	n1235	0.01263
n1251	n1252	0.01461
n1249	n1251	0.00029
37074	n1249	0.02094
n1247	n1249	0.00517
n1244	n1247	0.00015
10416	n1244	0.0073
n1243	n1244	0.0135
15686	n1243	0.02187
n1242	n1243	0.02624
23696	n1242	0.02975
n1241	n1242	0.00016
17447	n1241	0.00721
n1240	n1241	0.00473
18100	n1240	0.00974
30946	n1240	0.00014
n1246	n1247	0.00239
5781	n1246	0.00978
n1245	n1246	0.00483
40405	n1245	0.00724
715	n1245	0.00733
40396	n1251	0.02221
n1265	n1267	0.0119
n1264	n1265	0.06929
27735	n1264	0.00906
n1262	n1264	0.00969
n1258	n1262	0.01565
n1254	n1258	0.00514
8698	n1254	0.02997
37189	n1254	0.00507
n1256	n1258	0.00529
n1255	n1256	0.00385
25693	n1255	0.00808
26777	n1255	0.05719
2257	n1256	0.08894
n1261	n1262	0.06816
33887	n1261	0.00658
n1260	n1261	0.03496
26836	n1260	0.03238
36450	n1260	0.00015
355	n1265	0.0255
n1340	n1341	0.01307
n1288	n1340	0.05265
n1269	n1288	0.00524
4897	n1269	0.00823
n1268	n1269	0.00589
8993	n1268	0.07823
28568	n1268	0.02793
n1287	n1288	0.01392
8573	n1287	0.02099
n1285	n1287	0.00676
n1271	n1285	0.00248
28528	n1271	0.02293
1602	n1271	0.02798
n1284	n1285	0.00015
n1275	n1284	0.00012
n1274	n1275	0.00388
17231	n1274	0.01359
n1273	n1274	0.03063
7034	n1273	0.00591
13583	n1273	0.02941
18632	n1275	0.02522
n1281	n1284	0.02091
n1276	n1281	0.00567
9323	n1276	0.00858
28012	n1276	0.01147
28729	n1281	0.02292
n1339	n1340	0.01943
n1325	n1339	0.00015
35851	n1325	0.04714
n1324	n1325	0.00941
n1319	n1324	0.00427
n1312	n1319	0.00265
n1291	n1312	0.00263
n1289	n1291	0.01147
39649	n1289	0.00602
29087	n1289	0.00724
n1290	n1291	0.00014
34743	n1290	0.0067
6637	n1290	0.03038
n1311	n1312	0.00015
n1294	n1311	0.00549
n1292	n1294	0.00286
12586	n1292	0.00962
17909	n1292	0.01593
16585	n1294	0.00736
n1310	n1311	0.00028
n1308	n1310	0.00398
n1307	n1308	0.0001
n1304	n1307	0.00016
n1298	n1304	0.00014
n1297	n1298	0.0013
n1296	n1297	0.00153
n1295	n1296	0.00014
9533	n1295	0.01896
32458	n1295	0.03263
30646	n1296	0.02308
34208	n1297	0.01109
18787	n1298	0.01525
n1303	n1304	0.00647
n1300	n1303	0.00231
21862	n1300	0.00683
n1299	n1300	0.01402
21555	n1299	0.04042
28270	n1299	0.00212
n1302	n1303	0.00212
12891	n1302	0.00687
12470	n1302	0.01127
n1306	n1307	0.00252
1584	n1306	0.00896
22172	n1306	0.01575
17787	n1308	0.00673
n1309	n1310	0.00172
38371	n1309	0.00942
12463	n1309	0.02059
n1318	n1319	0.01551
13013	n1318	0.00702
n1317	n1318	0.00015
4399	n1317	0.02418
26224	n1317	0.01408
n1323	n1324	0.00551
n1321	n1323	0.00154
7546	n1321	0.00636
n1320	n1321	0.00208
20240	n1320	0.00506
25762	n1320	0.04394
n1322	n1323	0.01209
857	n1322	0.01224
37152	n1322	0.01692
n1337	n1339	0.04283
15221	n1337	0.0414
n1335	n1337	0.01895
30874	n1335	0.00014
n1334	n1335	0.01346
n1333	n1334	0.01133
n1332	n1333	0.00552
30965	n1332	0.03616
5320	n1332	0.02096
29953	n1333	0.01655
32534	n1334	0.02699
n1431	n1432	0.00015
n1343	n1431	0.03047
6702	n1343	0.09358
n1342	n1343	0.006
11313	n1342	0.0106
1824	n1342	0.03439
n1430	n1431	0.00897
27808	n1430	0.22526
10081	n1430	0.29219
n11197	n11198	0.00015
n11126	n11197	0.00228
n1461	n11126	0.00303
n1459	n1461	0.00054
n1458	n1459	0.00235
n1453	n1458	0.01431
n1433	n1453	0.03388
10359	n1433	0.00314
21225	n1433	0.02433
n1452	n1453	0.00014
37902	n1452	0.01729
n1449	n1452	0.00626
n1445	n1449	0.01722
7179	n1445	0.0219
n1444	n1445	0.00014
7716	n1444	0.01572
n1443	n1444	0.00015
n1440	n1443	0.00258
31656	n1440	0.02549
27866	n1440	0.00583
n1442	n1443	0.00262
17007	n1442	0.0058
n1441	n1442	0.00014
18180	n1441	0.01967
19604	n1441	0.01431
1789	n1449	0.01225
13345	n1458	0.031
11176	n1459	0.00967
6267	n1461	0.0492
n11124	n11126	0.0048
n11120	n11124	0.01524
n1467	n11120	0.00015
n1462	n1467	0.0206
38896	n1462	0.03739
34688	n1462	0.04373
25193	n1467	0.00436
n11119	n11120	0.0017
n11118	n11119	0.00466
n11058	n11118	0.00015
n11053	n11058	0.0004
n1474	n11053	0.00494
1552	n1474	0.01323
n1473	n1474	0.00016
n1472	n1473	0.00494
n1469	n1472	0.00015
12729	n1469	0.01323
16062	n1469	0.08259
n1471	n1472	0.0043
9556	n1471	0.00457
n1470	n1471	0.00432
11392	n1470	0.00882
12491	n1470	0.00886
12398	n1473	0.00015
n11052	n11053	0.00492
n11048	n11052	0.0215
n11047	n11048	0.00103
n1513	n11047	0.00468
16983	n1513	0.01734
n1512	n1513	0.00015
n1498	n1512	0.00703
310	n1498	0.00876
n1497	n1498	0.00012
n1496	n1497	0.00011
29993	n1496	0.00877
n1494	n1496	0.00025
n1493	n1494	0.0001
n1492	n1493	0.0001
n1478	n1492	0.00016
n1477	n1478	0.01383
34555	n1477	0.00602
n1476	n1477	0.02793
8983	n1476	0.03323
36982	n1476	0.01285
38009	n1478	0.01119
n1491	n1492	0.00495
15649	n1491	0.00015
n1490	n1491	0.01094
1943	n1490	0.0169
n1489	n1490	0.03607
n1484	n1489	0.05024
14779	n1484	0.00529
n1483	n1484	0.00015
28833	n1483	0.01095
18354	n1483	0.00517
n1486	n1489	0.07288
29915	n1486	0.02045
30704	n1486	0.02221
5726	n1493	0.01763
18828	n1494	0.00437
11322	n1497	0.01307
n1511	n1512	0.0067
2173	n1511	0.00885
n1510	n1511	0.00678
n1508	n1510	0.01357
n1500	n1508	0.00015
24426	n1500	0.00883
n1499	n1500	0.00165
17711	n1499	0.01324
29996	n1499	0.01213
n1507	n1508	0.00654
12044	n1507	0.02279
n1505	n1507	0.00029
n1504	n1505	0.02374
n1502	n1504	0.04717
1965	n1502	0.01659
26594	n1502	0.06469
1186	n1504	0.02692
15418	n1505	0.03738
28239	n1510	0.00453
n11046	n11047	0.00656
n1521	n11046	0.01147
8636	n1521	0.03469
n1520	n1521	0.00686
8492	n1520	0.00896
n1519	n1520	0.00633
26829	n1519	0.00014
n1518	n1519	0.00629
n1514	n1518	0.00015
19340	n1514	0.03027
4606	n1514	0.0179
n1517	n1518	0.01597
n1515	n1517	0.00015
15334	n1515	0.03896
1068	n1515	0.02146
n1516	n1517	0.05488
413	n1516	0.00504
15039	n1516	0.03242
n11045	n11046	0.00641
n10978	n11045	0.0271
n8882	n10978	0.01412
n1697	n8882	0.03715
n1536	n1697	0.0152
7412	n1536	0.01412
n1535	n1536	0.00329
24444	n1535	0.00016
26619	n1535	0.02713
n1696	n1697	0.00733
n1693	n1696	0.00652
n1554	n1693	0.00378
n1549	n1554	0.01145
n1543	n1549	0.04447
16310	n1543	0.04075
n1542	n1543	0.00015
17931	n1542	0.04909
n1541	n1542	0.03893
12917	n1541	0.03058
n1539	n1541	0.03932
n1538	n1539	0.01401
34041	n1538	0.02926
6020	n1538	0.03856
20606	n1539	0.11629
n1548	n1549	0.00582
30187	n1548	0.09122
15357	n1548	0.04949
n1553	n1554	0.00277
12886	n1553	0.00015
n1552	n1553	0.00814
35355	n1552	0.00985
n1551	n1552	0.00015
8830	n1551	0.01224
n1550	n1551	0.01818
40409	n1550	0.00487
31741	n1550	0.02002
n1692	n1693	0.0002
n1690	n1692	0.00117
n1647	n1690	0.01112
n1636	n1647	0.00815
n1559	n1636	0.0102
37293	n1559	0.03646
n1558	n1559	0.00378
6037	n1558	0.01247
35138	n1558	0.02562
n1635	n1636	0.00014
10809	n1635	0.01467
n1634	n1635	0.00297
n1633	n1634	0.00309
n1563	n1633	0.01887
27489	n1563	0.01186
n1562	n1563	0.00314
n1561	n1562	0.0022
3743	n1561	0.01805
n1560	n1561	0.01222
1241	n1560	0.00242
34802	n1560	0.0172
4121	n1562	0.01238
n1630	n1633	0.02523
n1572	n1630	0.03699
n1566	n1572	0.01496
17369	n1566	0.01556
33296	n1566	0.00524
n1571	n1572	0.01898
10470	n1571	0.03996
n1567	n1571	0.01286
16342	n1567	0.02614
24434	n1567	0.01007
n1629	n1630	0.00095
n1619	n1629	0.01878
n1588	n1619	0.00333
n1584	n1588	0.00558
949	n1584	0.0096
n1583	n1584	0.00014
n1579	n1583	0.00028
n1578	n1579	0.00016
14276	n1578	0.00958
n1577	n1578	0.00014
n1576	n1577	0.00013
17635	n1576	0.00959
22378	n1576	0.01175
882	n1577	0.00014
4597	n1579	0.00957
n1582	n1583	0.00277
15489	n1582	0.00957
n1581	n1582	0.00014
24476	n1581	0.00826
19083	n1581	0.00484
1419	n1588	0.01717
39579	n1619	0.14991
n1626	n1629	0.04027
2564	n1626	0.02301
2111	n1626	0.05813
24488	n1634	0.00982
n1646	n1647	0.00014
13666	n1646	0.03831
20514	n1646	0.00914
n1689	n1690	0.00482
n1687	n1689	0.00424
32071	n1687	0.00212
n1686	n1687	0.0137
n1680	n1686	0.00015
37956	n1680	0.00584
n1679	n1680	0.00014
n1668	n1679	0.00352
n1659	n1668	0.00973
n1653	n1659	0.0204
37259	n1653	0.01125
n1652	n1653	0.00541
12992	n1652	0.00309
n1651	n1652	0.0259
n1649	n1651	0.01078
5989	n1649	0.00513
2127	n1649	0.00554
n1650	n1651	0.00306
17464	n1650	0.01389
22614	n1650	0.02589
n1658	n1659	0.01955
28969	n1658	0.00016
n1657	n1658	0.01662
n1655	n1657	0.04036
38197	n1655	0.00164
n1654	n1655	0.02242
39519	n1654	0.00014
39931	n1654	0.00801
n1656	n1657	0.01036
15997	n1656	0.00626
23391	n1656	0.00994
n1667	n1668	0.01841
29057	n1667	0.04814
n1666	n1667	0.02031
n1660	n1666	0.07184
13287	n1660	0.06693
18483	n1660	0.04772
19150	n1666	0.02221
n1678	n1679	0.0116
n1674	n1678	0.01239
n1673	n1674	0.006
n1672	n1673	0.03654
5441	n1672	0.01159
n1671	n1672	0.00031
37519	n1671	0.00935
n1670	n1671	0.02013
34164	n1670	0.00747
n1669	n1670	0.01196
4256	n1669	0.03023
11931	n1669	0.00717
5920	n1673	0.03201
5180	n1674	0.06854
n1677	n1678	0.00224
12735	n1677	0.03506
n1676	n1677	0.00484
27072	n1676	0.01726
n1675	n1676	0.00993
3890	n1675	0.02728
8771	n1675	0.00479
n1685	n1686	0.02131
n1684	n1685	0.00015
9065	n1684	0.01083
n1683	n1684	0.00243
39196	n1683	0.01
n1681	n1683	0.03533
15032	n1681	0.00538
18639	n1681	0.04717
30155	n1685	0.01308
n1688	n1689	0.0116
40465	n1688	0.00493
22421	n1688	0.00577
n1691	n1692	0.02141
22772	n1691	0.00719
26785	n1691	0.01068
n1695	n1696	0.00014
33362	n1695	0.09318
26658	n1695	0.01703
n8881	n8882	0.00879
n8624	n8881	0.00602
n8175	n8624	0.01736
n1885	n8175	0.01184
n1869	n1885	0.00887
n1813	n1869	0.01901
n1793	n1813	0.01845
6686	n1793	0.06779
n1792	n1793	0.00683
n1751	n1792	0.01096
n1704	n1751	0.01266
n1702	n1704	0.00015
12315	n1702	0.01559
n1701	n1702	0.00015
n1700	n1701	0.01798
13324	n1700	0.03601
33997	n1700	0.01768
1806	n1701	0.00994
n1703	n1704	0.024
18155	n1703	0.01263
36608	n1703	0.02576
n1750	n1751	0.00616
n1728	n1750	0.00324
n1727	n1728	0.00016
n1724	n1727	0.00014
n1723	n1724	0.00015
40281	n1723	0.0099
n1722	n1723	0.00015
n1721	n1722	0.00014
n1720	n1721	0.00011
n1705	n1720	0.00243
14756	n1705	0.01252
10785	n1705	0.00998
n1719	n1720	0.00011
n1708	n1719	0.0106
4530	n1708	0.03248
n1707	n1708	0.01307
25330	n1707	0.03395
n1706	n1707	0.00035
19651	n1706	0.04779
34485	n1706	0.01844
n1718	n1719	0.00015
n1710	n1718	0.00746
4439	n1710	0.01241
2626	n1710	0.00501
n1717	n1718	0.0061
n1715	n1717	0.00715
5134	n1715	0.03483
n1714	n1715	0.00906
33579	n1714	0.02845
n1713	n1714	0.01251
33839	n1713	0.05107
n1712	n1713	0.01735
27912	n1712	0.0121
n1711	n1712	0.00015
10538	n1711	0.01093
12647	n1711	0.04849
n1716	n1717	0.00014
9084	n1716	0.00743
35406	n1716	0.00247
19521	n1721	0.00014
29769	n1722	0.00994
40122	n1724	0.02483
30629	n1727	0.01994
20837	n1728	0.00993
n1749	n1750	0.02152
34962	n1749	0.04447
n1748	n1749	0.00016
n1736	n1748	0.0023
10747	n1736	0.00743
n1735	n1736	0.00248
n1732	n1735	0.00473
n1731	n1732	0.00678
n1730	n1731	0.00649
21069	n1730	0.00884
29220	n1730	0.02464
36736	n1731	0.00015
23089	n1732	0.00264
n1734	n1735	0.0029
n1733	n1734	0.00957
4009	n1733	0.00574
31918	n1733	0.00416
661	n1734	0.01179
n1747	n1748	0.00015
n1742	n1747	0.00015
n1737	n1742	0.00241
5335	n1737	0.00746
10031	n1737	0.00741
n1740	n1742	0.00027
30891	n1740	0.00014
n1739	n1740	0.00014
8281	n1739	0.00993
n1738	n1739	0.00354
18815	n1738	0.00741
29911	n1738	0.01807
n1746	n1747	0.00014
n1744	n1746	0.00422
224	n1744	0.00897
24971	n1744	0.03037
11788	n1746	0.00989
n1791	n1792	0.00272
n1790	n1791	0.00266
n1764	n1790	0.00014
n1762	n1764	0.0003
2271	n1762	0.00997
n1761	n1762	0.00015
n1752	n1761	0.00497
10420	n1752	0.00498
15712	n1752	0.00751
n1760	n1761	0.00015
n1754	n1760	0.00265
38631	n1754	0.00772
n1753	n1754	0.02394
10429	n1753	0.13046
27010	n1753	0.02709
n1759	n1760	0.033
n1758	n1759	0.00016
n1757	n1758	0.00235
3120	n1757	0.00593
n1756	n1757	0.00014
21296	n1756	0.01195
n1755	n1756	0.00207
33618	n1755	0.03242
3158	n1755	0.02272
34454	n1758	0.00798
14280	n1759	0.00584
39006	n1764	0.01644
n1789	n1790	0.01048
n1783	n1789	0.00015
n1782	n1783	0.00064
n1780	n1782	0.00024
n1777	n1780	0.00016
n1772	n1777	0.01157
n1771	n1772	0.00014
13939	n1771	0.00247
n1770	n1771	0.00014
n1766	n1770	0.00509
32027	n1766	0.02191
n1765	n1766	0.01689
5884	n1765	0.03106
18306	n1765	0.0195
n1769	n1770	0.0077
n1768	n1769	0.01973
22986	n1768	0.0149
n1767	n1768	0.00255
588	n1767	0.01959
31544	n1767	0.00487
16285	n1769	0.03693
27207	n1772	0.01253
n1776	n1777	0.00234
9038	n1776	0.00505
n1775	n1776	0.0433
36673	n1775	0.04311
n1774	n1775	0.05204
23798	n1774	0.15363
n1773	n1774	0.00539
3592	n1773	0.12049
28774	n1773	0.01701
n1779	n1780	0.00865
22825	n1779	0.01279
n1778	n1779	0.00891
12027	n1778	0.01017
23865	n1778	0.01297
n1781	n1782	0.00533
25605	n1781	0.00534
27404	n1781	0.01416
22073	n1783	0.00993
n1788	n1789	0.00016
n1787	n1788	0.00234
n1784	n1787	0.00583
38853	n1784	0.0028
8969	n1784	0.01363
n1786	n1787	0.01217
39903	n1786	0.00014
n1785	n1786	0.00396
10392	n1785	0.04631
13309	n1785	0.00742
14081	n1788	0.00014
1944	n1791	0.00748
n1812	n1813	0.01628
39783	n1812	0.00732
n1811	n1812	0.02604
n1808	n1811	0.0179
11132	n1808	0.0098
n1807	n1808	0.00014
n1805	n1807	0.00014
32678	n1805	0.00014
n1804	n1805	0.00015
n1795	n1804	0.00239
n1794	n1795	0.00014
10818	n1794	0.00738
31461	n1794	0.00736
16905	n1795	0.00737
n1803	n1804	0.00016
n1799	n1803	0.0024
11975	n1799	0.0074
n1798	n1799	0.00242
n1796	n1798	0.0049
39189	n1796	0.00742
7795	n1796	0.02513
n1797	n1798	0.00241
22944	n1797	0.00245
38342	n1797	0.00739
n1802	n1803	0.00014
n1800	n1802	0.00318
20880	n1800	0.02224
38995	n1800	0.00937
n1801	n1802	0.00014
9387	n1801	0.00758
32245	n1801	0.00014
n1806	n1807	0.00246
28781	n1806	0.01983
9563	n1806	0.04311
n1810	n1811	0.00372
8798	n1810	0.01293
n1809	n1810	0.00015
29543	n1809	0.06532
36660	n1809	0.01237
n1868	n1869	0.01984
22217	n1868	0.09865
n1867	n1868	0.04085
n1844	n1867	0.05933
21934	n1844	0.00489
n1843	n1844	0.00016
7932	n1843	0.00497
n1842	n1843	0.00245
16110	n1842	0.00749
26052	n1842	0.00749
n1866	n1867	0.03835
n1864	n1866	0.0066
n1862	n1864	0.00332
n1857	n1862	0.00481
n1847	n1857	0.01904
14699	n1847	0.01186
n1846	n1847	0.00015
4154	n1846	0.00991
16736	n1846	0.00016
n1856	n1857	0.0172
n1855	n1856	0.0007
22406	n1855	0.148
n1854	n1855	0.01192
n1851	n1854	0.00015
n1849	n1851	0.00016
33552	n1849	0.00014
n1848	n1849	0.00015
11445	n1848	0.0344
32318	n1848	0.00999
n1850	n1851	0.00664
16846	n1850	0.00665
21437	n1850	0.00949
n1853	n1854	0.00267
15494	n1853	0.00756
n1852	n1853	0.00342
21814	n1852	0.02447
27281	n1852	0.04066
1287	n1856	0.02032
n1861	n1862	0.02183
28571	n1861	0.03136
n1860	n1861	0.00889
n1859	n1860	0.00283
n1858	n1859	0.00499
21529	n1858	0.00229
2177	n1858	0.06306
21769	n1859	0.05746
38546	n1860	0.03332
n1863	n1864	0.00014
9824	n1863	0.01259
13691	n1863	0.01047
n1865	n1866	0.03203
39966	n1865	0.05259
27325	n1865	0.0273
n1883	n1885	0.13304
9804	n1883	0.02539
n1882	n1883	0.01308
17791	n1882	0.06065
n1881	n1882	0.01881
6731	n1881	0.00016
n1880	n1881	0.01227
21531	n1880	0.0325
26668	n1880	0.00016
n8174	n8175	0.01035
n1888	n8174	0.05859
24718	n1888	0.0776
n1887	n1888	0.0413
9295	n1887	0.0769
n1886	n1887	0.00413
282	n1886	0.0273
35396	n1886	0.00296
n8173	n8174	0.01553
n2461	n8173	0.02333
n2402	n2461	0.00746
n2330	n2402	0.08258
n1892	n2330	0.02679
17275	n1892	0.02954
n1891	n1892	0.00874
n1889	n1891	0.00817
34927	n1889	0.01078
22052	n1889	0.00735
5533	n1891	0.00014
n2181	n2330	0.06318
n2051	n2181	0.01241
n1936	n2051	0.04238
4881	n1936	0.00897
n1935	n1936	0.00233
10366	n1935	0.0136
20086	n1935	0.05251
22567	n2051	0.07427
4149	n2181	0.03476
n2401	n2402	0.02844
n2363	n2401	0.0869
22120	n2363	0.00522
n2362	n2363	0.0209
n2357	n2362	0.01061
n2340	n2357	0.00987
12380	n2340	0.00014
n2339	n2340	0.00015
n2337	n2339	0.00756
38177	n2337	0.01255
n2336	n2337	0.00014
20842	n2336	0.01254
19676	n2336	0.00014
n2338	n2339	0.00569
33715	n2338	0.02476
1816	n2338	0.01746
n2356	n2357	0.00908
n2353	n2356	0.01495
n2343	n2353	0.01171
27609	n2343	0.01467
n2342	n2343	0.00015
5051	n2342	0.00014
n2341	n2342	0.00015
6322	n2341	0.00548
337	n2341	0.00969
n2352	n2353	0.01182
n2351	n2352	0.00409
25800	n2351	0.00015
n2350	n2351	0.01411
n2348	n2350	0.00015
n2346	n2348	0.00015
n2345	n2346	0.00016
19129	n2345	0.00014
n2344	n2345	0.00016
29974	n2344	0.00996
12604	n2344	0.01439
7662	n2346	0.02287
n2347	n2348	0.00291
36425	n2347	0.00747
33459	n2347	0.01181
n2349	n2350	0.00889
805	n2349	0.01176
31272	n2349	0.07352
40132	n2352	0.07156
n2355	n2356	0.01521
n2354	n2355	0.00263
26921	n2354	0.03223
27242	n2354	0.05643
21561	n2355	0.01937
n2361	n2362	0.02008
4605	n2361	0.01043
n2360	n2361	0.02302
26017	n2360	0.02179
n2359	n2360	0.01681
20611	n2359	0.01109
5724	n2359	0.05796
n2395	n2401	0.09212
38170	n2395	0.01497
n2394	n2395	0.00633
5032	n2394	0.05319
n2393	n2394	0.00294
n2382	n2393	0.00015
33155	n2382	0.00014
n2381	n2382	0.00016
15442	n2381	0.00586
n2380	n2381	0.00014
n2377	n2380	0.00307
34664	n2377	0.00881
n2376	n2377	0.00909
n2375	n2376	0.01039
20701	n2375	0.01264
19276	n2375	0.07226
34430	n2376	0.05165
n2379	n2380	0.00016
n2378	n2379	0.0292
10253	n2378	0.06054
34658	n2378	0.03533
864	n2379	0.00392
n2392	n2393	0.00356
n2389	n2392	0.00015
n2385	n2389	0.00489
38719	n2385	0.00503
n2384	n2385	0.00015
17356	n2384	0.005
n2383	n2384	0.00497
20511	n2383	0.01821
22060	n2383	0.00771
n2388	n2389	0.00244
7517	n2388	0.00759
n2387	n2388	0.00244
n2386	n2387	0.0049
854	n2386	0.00503
23280	n2386	0.00014
37474	n2387	0.00759
n2391	n2392	0.00014
n2390	n2391	0.00014
12828	n2390	0.01011
34606	n2390	0.00752
6000	n2391	0.00014
n2426	n2461	0.17692
n2424	n2426	0.0024
n2423	n2424	0.00016
34214	n2423	0.00891
n2422	n2423	0.00014
n2421	n2422	0.00015
n2412	n2421	0.00015
n2408	n2412	0.0045
3874	n2408	0.00667
n2407	n2408	0.00229
n2406	n2407	0.00221
5515	n2406	0.00439
n2405	n2406	0.00015
6535	n2405	0.00443
9851	n2405	0.00444
3078	n2407	0.06543
n2411	n2412	0.00016
12946	n2411	0.00884
n2410	n2411	0.00662
14607	n2410	0.00668
n2409	n2410	0.00014
7052	n2409	0.00014
8028	n2409	0.00014
n2420	n2421	0.00014
n2416	n2420	0.00014
20840	n2416	0.00891
n2415	n2416	0.00015
n2414	n2415	0.00014
n2413	n2414	0.01241
38884	n2413	0.00538
28404	n2413	0.15723
30127	n2414	0.00891
4117	n2415	0.00014
n2419	n2420	0.00015
n2417	n2419	0.01227
5399	n2417	0.01346
31755	n2417	0.04619
